id,skill,score
2656,Ruby,1
2656,SPSS,1
2656,C++,1
2656,JavaScript,4
2657,Python,3
2657,Ruby,4
2657,SPSS,1
2657,C++,4
2657,JavaScript,4
2658,Python,3
2658,C#,1
2658,Java,7
2658,Ruby,3
2658,R,2
2658,PHP,2
2659,Python,3
2659,Java,3
2659,SPSS,3
2660,Java,4
2660,Ruby,4
2660,R,1
2660,C++,1
2661,Python,5
2661,C#,3
2661,Ruby,2
2661,JavaScript,6
2662,C#,5
2662,Java,2
2662,Ruby,2
2662,SPSS,3
2662,JavaScript,2
2663,Python,1
2663,Ruby,4
2663,C++,4
2663,JavaScript,3
2664,R,3
2664,C++,3
2665,Ruby,2
2665,R,3
2665,C++,3
2665,JavaScript,3
2666,Python,3
2666,Ruby,2
2666,R,3
2667,Python,2
2667,C#,4
2667,Ruby,5
2668,Python,2
2668,Ruby,3
2668,PHP,3
2669,SPSS,4
2670,Ruby,3
2670,SPSS,1
2670,C++,1
2670,JavaScript,3
2671,Ruby,1
2671,SPSS,3
2671,JavaScript,1
2672,Ruby,7
2672,JavaScript,4
2673,Python,2
2673,C#,3
2673,Java,2
2673,SPSS,2
2673,C++,6
2673,JavaScript,1
2674,Java,6
2674,SPSS,4
2675,C#,3
2675,Java,3
2675,JavaScript,6
2676,C#,2
2676,Ruby,5
2676,PHP,4
2677,Python,6
2677,C#,3
2677,SPSS,1
2677,C++,2
2678,Ruby,3
2678,PHP,1
2679,C++,1
2680,Python,5
2680,Java,4
2680,JavaScript,5
2681,Ruby,4
2682,C#,4
2682,SPSS,1
2682,PHP,4
2683,C#,4
2683,Java,3
2683,Ruby,1
2683,R,6
2683,C++,5
2683,JavaScript,3
2684,C#,2
2684,Java,2
2684,R,6
2684,SPSS,1
2685,Java,2
2685,R,2
2685,SPSS,3
2686,Python,1
2686,C#,1
2686,PHP,1
2686,C++,2
2686,JavaScript,1
2688,C#,2
2688,Java,3
2688,Ruby,3
2688,R,1
2688,SPSS,3
2689,Java,5
2689,PHP,2
2689,C++,4
2691,C#,1
2691,C++,2
2691,JavaScript,6
2692,Ruby,2
2692,R,2
2692,SPSS,2
2692,C++,5
2693,C#,3
2694,Python,6
2694,R,1
2694,C++,2
2694,JavaScript,2
2695,Java,5
2695,SPSS,4
2695,C++,1
2696,Python,3
2696,C#,1
2696,Ruby,1
2696,JavaScript,4
2697,Ruby,3
2697,SPSS,3
2697,PHP,2
2698,Ruby,5
2698,PHP,4
2699,C#,3
2699,C++,4
2699,JavaScript,1
2700,C#,1
2700,Ruby,4
2700,R,4
2700,PHP,1
2700,JavaScript,3
2701,C#,5
2701,Java,4
2701,Ruby,3
2701,R,6
2701,PHP,1
2701,JavaScript,2
2702,Python,3
2702,Ruby,3
2703,SPSS,3
2705,Python,3
2705,R,1
2706,Python,3
2706,C++,4
2707,Java,2
2707,PHP,2
2707,C++,2
2708,Python,2
2708,Ruby,3
2708,SPSS,4
2709,Python,5
2709,Java,4
2709,Ruby,2
2709,R,5
2710,C#,3
2710,Java,2
2710,R,5
2710,PHP,3
2710,C++,4
2711,C++,1
2712,Python,8
2712,R,4
2713,C#,2
2713,JavaScript,3
2714,Python,3
2714,PHP,1
2715,Python,5
2715,Java,4
2715,Ruby,4
2716,Java,4
2716,SPSS,4
2716,PHP,3
2716,C++,2
2717,Ruby,3
2718,Python,1
2718,C#,4
2718,Java,6
2718,C++,1
2719,Java,1
2719,C++,2
2720,Python,1
2720,Java,5
2720,Ruby,6
2721,SPSS,3
2721,C++,4
2721,JavaScript,3
2722,C#,2
2722,SPSS,4
2722,C++,1
2723,R,4
2724,C#,2
2724,Java,4
2724,SPSS,5
2725,Ruby,3
2725,SPSS,1
2725,PHP,1
2725,C++,3
2726,Python,2
2727,SPSS,7
2727,JavaScript,1
2728,C#,3
2728,Java,6
2729,Python,2
2730,Python,2
2730,C#,4
2730,R,4
2730,C++,5
2731,Python,2
2731,C#,2
2731,Java,3
2731,Ruby,4
2731,R,3
2731,JavaScript,3
2732,Ruby,8
2732,R,3
2732,PHP,2
2732,C++,5
2733,Python,5
2733,Ruby,4
2733,JavaScript,2
2734,Java,7
2734,C++,3
2736,Python,4
2736,Ruby,1
2736,PHP,1
2736,JavaScript,1
2737,Python,2
2737,C#,5
2737,Java,3
2737,C++,2
2738,Java,3
2738,SPSS,1
2738,PHP,1
2739,Java,3
2739,SPSS,1
2739,PHP,1
2740,Python,2
2740,C#,1
2740,PHP,5
2740,C++,6
2741,Python,5
2741,C#,5
2741,Java,1
2741,R,2
2742,Python,7
2742,Ruby,5
2742,R,3
2742,SPSS,5
2742,JavaScript,2
2743,Python,3
2743,Java,4
2743,PHP,2
2743,C++,4
2743,JavaScript,4
2744,Python,1
2744,PHP,2
2744,C++,1
2745,Python,4
2745,Java,3
2745,SPSS,2
2746,Python,7
2746,SPSS,4
2746,PHP,1
2747,Python,1
2747,SPSS,3
2747,JavaScript,6
2748,Java,8
2748,JavaScript,8
2749,C++,4
2750,Python,5
2750,C#,1
2750,R,3
2750,SPSS,1
2750,C++,1
2750,JavaScript,5
2751,C#,2
2751,SPSS,1
2751,JavaScript,3
2752,C#,1
2752,SPSS,5
2752,PHP,1
2753,Java,3
2753,Ruby,3
2754,Python,4
2754,Java,2
2754,R,3
2755,Python,4
2755,PHP,2
2755,JavaScript,2
2756,Python,1
2756,C#,1
2756,R,2
2756,C++,6
2757,SPSS,5
2757,JavaScript,3
2758,Python,4
2758,C#,2
2758,Java,4
2758,Ruby,6
2758,SPSS,7
2758,C++,1
2758,JavaScript,6
2759,C#,6
2759,Java,2
2760,Python,5
2760,Ruby,4
2761,Ruby,2
2761,PHP,1
2761,C++,2
2762,R,3
2762,SPSS,2
2762,JavaScript,3
2763,Python,3
2763,Java,2
2763,SPSS,1
2763,C++,2
2764,Python,1
2764,C++,5
2764,JavaScript,4
2765,Ruby,1
2765,C++,2
2766,Ruby,1
2766,C++,2
2767,Java,4
2767,Ruby,3
2767,PHP,1
2768,JavaScript,1
2769,C#,2
2769,C++,2
2770,C#,3
2770,R,6
2770,SPSS,2
2771,Ruby,4
2771,R,3
2771,SPSS,3
2771,JavaScript,10
2772,C#,2
2772,Java,1
2772,R,2
2772,C++,2
2773,C#,3
2773,Ruby,4
2773,JavaScript,2
2774,Python,3
2774,C#,5
2774,R,3
2774,SPSS,1
2775,Ruby,3
2775,SPSS,1
2776,Python,3
2776,C#,2
2776,C++,4
2777,Python,2
2777,R,5
2777,SPSS,2
2777,PHP,3
2777,C++,2
2778,C#,3
2779,R,4
2779,SPSS,7
2779,C++,4
2780,Python,1
2780,C#,3
2780,Ruby,3
2780,SPSS,5
2783,JavaScript,2
2784,Java,1
2785,Python,4
2785,R,1
2785,PHP,4
2785,C++,1
2786,C#,4
2786,Ruby,3
2786,R,4
2786,SPSS,3
2786,C++,4
2786,JavaScript,4
2787,C#,3
2787,Java,3
2787,R,3
2787,SPSS,2
2787,C++,3
2788,Java,3
2789,Java,3
2789,R,2
2789,SPSS,3
2789,PHP,2
2790,C#,3
2790,Ruby,5
2790,R,3
2790,C++,2
2791,SPSS,2
2791,JavaScript,4
2792,Ruby,4
2792,JavaScript,3
2793,Ruby,6
2793,PHP,1
2793,C++,3
2794,Python,1
2794,C#,1
2794,Ruby,3
2794,C++,9
2795,Java,2
2795,Ruby,5
2795,PHP,2
2796,Java,3
2796,SPSS,1
2797,SPSS,1
2798,Ruby,1
2798,SPSS,3
2799,C#,4
2799,SPSS,9
2799,C++,2
2800,Java,3
2800,R,3
2801,Python,4
2801,C#,4
2801,Java,1
2801,JavaScript,3
2802,Ruby,3
2803,Python,3
2803,C#,1
2803,Java,4
2803,C++,1
2803,JavaScript,6
2804,Python,2
2804,R,1
2804,SPSS,2
2805,C#,7
2805,Java,1
2805,Ruby,4
2805,C++,1
2806,C#,2
2806,R,2
2807,Python,4
2807,Ruby,3
2807,R,3
2807,PHP,1
2808,Java,3
2808,Ruby,4
2808,C++,1
2809,C#,7
2811,C#,6
2811,Java,4
2811,SPSS,4
2811,C++,3
2812,Python,2
2812,C#,3
2813,Java,3
2813,SPSS,2
2814,Java,2
2814,Ruby,3
2814,R,3
2814,PHP,1
2815,Python,2
2815,JavaScript,2
2816,Python,3
2816,SPSS,3
2816,JavaScript,5
2817,Python,5
2817,Java,4
2817,SPSS,3
2818,Python,3
2818,Ruby,2
2818,SPSS,3
2818,PHP,3
2819,C#,3
2819,Java,3
2820,C#,2
2820,Ruby,1
2820,SPSS,3
2820,JavaScript,3
2821,Python,3
2822,Java,2
2822,Ruby,5
2822,SPSS,3
2822,JavaScript,2
2823,Python,3
2823,Java,3
2823,Ruby,4
2823,SPSS,4
2823,PHP,1
2823,JavaScript,2
2824,Python,6
2824,Java,7
2824,Ruby,3
2824,R,1
2824,SPSS,1
2825,C++,2
2826,Python,1
2826,Java,6
2826,Ruby,3
2826,PHP,2
2826,C++,1
2827,R,1
2827,PHP,1
2827,JavaScript,1
2828,Java,1
2828,Ruby,3
2828,PHP,1
2828,C++,2
2829,Python,3
2829,Java,2
2829,Ruby,1
2829,PHP,2
2829,C++,3
2829,JavaScript,2
2830,C#,2
2830,Java,1
2830,R,2
2831,Python,2
2831,C#,3
2831,Java,3
2832,Python,1
2832,Java,2
2832,Ruby,2
2832,SPSS,3
2832,PHP,1
2832,C++,3
2833,Ruby,1
2833,JavaScript,3
2834,Python,1
2834,C#,6
2834,Java,7
2834,Ruby,6
2834,PHP,2
2835,Ruby,4
2835,SPSS,1
2836,C#,2
2836,R,3
2836,SPSS,3
2836,PHP,2
2837,Python,3
2838,Python,2
2838,C#,2
2838,Ruby,1
2838,PHP,4
2838,JavaScript,6
2839,C#,4
2839,Java,5
2839,Ruby,3
2839,PHP,2
2839,JavaScript,3
2840,PHP,4
2840,C++,6
2840,JavaScript,1
2841,C++,3
2842,C#,2
2843,C#,4
2843,Ruby,1
2843,PHP,4
2843,JavaScript,1
2844,Python,3
2844,Ruby,2
2844,R,3
2844,JavaScript,3
2845,Python,2
2845,Java,3
2845,Ruby,1
2845,JavaScript,8
2846,Java,6
2846,R,4
2846,PHP,1
2847,C#,4
2847,Java,4
2847,R,3
2848,Python,1
2848,Java,2
2848,PHP,3
2848,C++,4
2849,Python,3
2849,Java,3
2849,SPSS,4
2849,C++,2
2850,C#,1
2850,Java,3
2850,Ruby,3
2851,C#,5
2851,R,1
2851,SPSS,3
2851,PHP,5
2852,Python,4
2852,PHP,1
2853,Java,3
2853,Ruby,2
2853,C++,8
2853,JavaScript,2
2854,Java,5
2854,Ruby,4
2855,Python,5
2856,Ruby,4
2856,SPSS,3
2856,PHP,2
2856,C++,1
2857,C#,2
2857,C++,4
2858,Ruby,2
2858,SPSS,1
2859,Ruby,2
2859,SPSS,2
2860,C++,1
2861,Java,1
2861,Ruby,4
2862,C#,6
2862,Java,3
2862,R,2
2862,SPSS,1
2862,JavaScript,1
2863,C#,4
2863,PHP,3
2864,R,2
2864,SPSS,3
2865,C#,3
2865,SPSS,2
2865,PHP,1
2865,JavaScript,4
2866,Python,3
2866,Ruby,5
2866,PHP,2
2866,C++,5
2867,Python,2
2867,PHP,2
2868,Python,2
2868,R,4
2868,SPSS,2
2869,Java,3
2869,Ruby,2
2869,SPSS,3
2869,C++,4
2869,JavaScript,1
2870,Python,4
2870,C#,5
2870,Ruby,3
2870,PHP,2
2870,JavaScript,2
2871,Python,1
2871,R,1
2871,C++,2
2872,R,3
2873,Python,9
2873,Ruby,4
2873,R,2
2873,SPSS,6
2873,PHP,3
2874,C#,6
2874,Java,2
2874,Ruby,1
2874,R,1
2874,PHP,4
2875,Python,3
2875,C#,3
2875,PHP,1
2876,Python,2
2876,Ruby,4
2876,R,3
2877,SPSS,6
2878,R,5
2878,SPSS,1
2878,C++,4
2878,JavaScript,5
2879,SPSS,3
2879,JavaScript,6
2880,Python,3
2880,PHP,4
2881,C#,4
2881,SPSS,5
2881,PHP,3
2882,Python,2
2882,Java,5
2882,Ruby,3
2883,Python,4
2883,R,3
2883,PHP,3
2884,Java,2
2884,Ruby,2
2885,Java,1
2885,Ruby,4
2885,C++,6
2886,PHP,1
2887,Python,3
2887,C#,5
2887,Java,2
2887,R,6
2887,SPSS,1
2887,JavaScript,4
2888,C#,3
2889,Python,3
2889,Java,1
2889,SPSS,1
2889,JavaScript,1
2890,Python,5
2890,PHP,1
2890,C++,5
2890,JavaScript,3
2891,Java,1
2891,Ruby,3
2891,R,1
2891,SPSS,3
2891,C++,1
2892,Python,1
2892,C#,5
2892,Ruby,3
2892,SPSS,5
2892,PHP,4
2892,JavaScript,5
2893,R,7
2893,SPSS,5
2893,JavaScript,4
2894,C#,2
2894,R,3
2894,JavaScript,3
2895,C#,7
2895,Ruby,8
2895,SPSS,4
2896,R,6
2896,C++,3
2897,Python,7
2897,C#,4
2897,SPSS,1
2897,JavaScript,3
2898,Python,1
2898,C#,5
2898,Ruby,3
2898,R,3
2898,SPSS,2
2898,PHP,2
2899,Ruby,7
2899,PHP,2
2899,C++,3
2900,Java,2
2900,R,3
2900,C++,1
2901,Ruby,2
2901,R,3
2901,SPSS,4
2901,JavaScript,2
2902,C++,5
2903,Python,2
2904,Python,1
2904,C#,6
2904,R,7
2904,SPSS,2
2904,PHP,1
2904,C++,5
2904,JavaScript,1
2905,C#,2
2905,Ruby,1
2905,SPSS,1
2905,PHP,1
2905,C++,2
2905,JavaScript,3
2906,C#,3
2906,Java,1
2906,PHP,2
2906,C++,6
2907,C#,6
2907,R,1
2907,SPSS,5
2907,C++,1
2908,C#,1
2908,Ruby,5
2908,SPSS,4
2908,C++,6
2909,Ruby,3
2909,PHP,1
2910,Python,6
2910,C#,5
2910,Ruby,2
2911,R,3
2911,SPSS,4
2911,JavaScript,7
2912,Python,4
2912,Java,5
2912,SPSS,1
2912,C++,2
2913,C#,1
2913,PHP,5
2914,Java,4
2914,Ruby,4
2915,Java,1
2915,R,3
2916,C#,5
2916,JavaScript,5
2917,Python,5
2917,C#,2
2917,PHP,1
2917,C++,4
2917,JavaScript,3
2918,Java,3
2918,JavaScript,3
2919,C#,3
2919,Java,5
2919,PHP,1
2920,Python,1
2920,R,1
2921,C#,3
2921,Ruby,1
2921,R,3
2921,JavaScript,2
2922,Python,3
2922,C#,3
2922,Ruby,2
2923,Python,4
2923,Java,2
2923,Ruby,4
2923,SPSS,2
2923,C++,5
2923,JavaScript,1
2924,C#,1
2924,Ruby,4
2924,SPSS,5
2924,C++,1
2924,JavaScript,1
2925,Python,3
2925,SPSS,4
2926,Python,2
2926,C#,1
2926,Java,1
2926,Ruby,1
2926,JavaScript,3
2927,C#,1
2927,R,4
2927,SPSS,4
2928,C++,3
2930,C#,8
2930,R,3
2930,C++,4
2930,JavaScript,2
2931,Python,2
2931,Java,5
2931,PHP,1
2931,C++,8
2932,Java,5
2932,R,3
2932,C++,2
2933,Java,1
2933,JavaScript,1
2934,C++,3
2935,C#,3
2935,R,3
2935,SPSS,2
2936,C#,8
2936,Java,3
2936,SPSS,1
2936,PHP,1
2937,Java,4
2937,Ruby,4
2937,SPSS,3
2938,Ruby,2
2938,R,1
2939,Python,2
2940,Java,3
2940,SPSS,4
2941,Python,3
2941,C#,4
2941,Ruby,4
2941,SPSS,3
2941,PHP,1
2941,JavaScript,4
2942,C#,4
2942,Ruby,3
2942,R,2
2942,JavaScript,2
2943,Python,3
2943,Java,3
2943,R,4
2943,PHP,1
2944,PHP,2
2945,Python,4
2945,Java,2
2945,Ruby,1
2945,R,1
2945,C++,2
2946,C#,3
2946,Java,3
2946,Ruby,2
2946,C++,6
2946,JavaScript,1
2947,Java,2
2947,Ruby,2
2947,R,4
2947,JavaScript,2
2948,Python,5
2949,Python,2
2949,Java,1
2949,PHP,1
2950,C#,2
2951,Python,1
2951,C#,4
2951,JavaScript,3
2952,C++,3
2952,JavaScript,5
2953,Python,2
2953,C#,2
2953,Ruby,1
2953,PHP,2
2954,Java,3
2955,Python,3
2955,R,3
2956,Python,4
2956,C#,2
2956,Ruby,3
2956,R,3
2956,JavaScript,2
2957,C#,2
2957,SPSS,1
2957,PHP,1
2958,SPSS,2
2959,Python,3
2959,C#,6
2960,Python,7
2960,SPSS,5
2960,PHP,3
2961,C++,4
2961,JavaScript,2
2962,Python,3
2962,SPSS,1
2962,PHP,3
2963,R,5
2963,C++,5
2964,Java,3
2964,JavaScript,1
2965,Python,4
2965,PHP,5
2966,Python,2
2966,C++,3
2967,C#,4
2967,PHP,1
2967,C++,1
2967,JavaScript,4
2968,SPSS,1
2968,C++,1
2969,Python,2
2969,C#,2
2969,R,2
2969,PHP,1
2970,Python,5
2970,C#,2
2970,R,4
2970,C++,5
2971,Java,3
2971,R,2
2971,SPSS,3
2971,PHP,4
2972,Java,3
2972,R,2
2972,SPSS,3
2972,PHP,4
2973,C#,2
2973,Java,2
2973,JavaScript,8
2974,C#,6
2974,Java,6
2974,Ruby,2
2974,R,1
2974,C++,3
2974,JavaScript,1
2975,Python,1
2975,SPSS,2
2976,Ruby,6
2976,C++,5
2976,JavaScript,3
2977,C#,3
2977,Java,2
2977,JavaScript,3
2978,Python,1
2978,PHP,1
2978,C++,5
2979,Ruby,2
2979,JavaScript,8
2980,C#,3
2980,Ruby,1
2980,PHP,4
2980,JavaScript,8
2981,R,3
2981,SPSS,2
2981,PHP,5
2982,Java,2
2982,SPSS,2
2982,PHP,2
2982,JavaScript,3
2983,Java,3
2983,PHP,4
2984,Java,3
2984,R,1
2984,SPSS,4
2985,Ruby,5
2985,C++,3
2985,JavaScript,2
2986,C#,6
2986,PHP,3
2987,C#,1
2987,Java,6
2987,R,6
2987,SPSS,3
2987,JavaScript,2
2988,Python,6
2988,PHP,1
2988,JavaScript,1
2989,C#,3
2989,R,4
2990,Ruby,1
2990,SPSS,4
2990,PHP,2
2990,C++,1
2991,Java,3
2991,Ruby,6
2991,SPSS,2
2992,C#,1
2992,Java,1
2992,SPSS,1
2992,PHP,1
2992,JavaScript,3
2993,Python,2
2993,Java,3
2993,Ruby,1
2993,R,2
2993,C++,2
2994,C#,1
2994,Java,2
2994,Ruby,1
2994,JavaScript,2
2995,Python,2
2995,Ruby,2
2995,SPSS,4
2995,PHP,3
2995,C++,4
2996,C#,1
2996,R,2
2996,PHP,3
2997,Python,3
2997,Ruby,6
2997,R,2
2997,SPSS,1
2997,PHP,1
2997,C++,5
2998,Python,3
2998,R,1
2998,SPSS,5
2998,C++,3
2998,JavaScript,3
2999,R,4
3000,Python,3
3000,Java,1
3000,SPSS,2
3001,Python,4
3001,C#,1
3001,Java,3
3001,Ruby,1
3002,C#,4
3003,C#,1
3003,PHP,4
3003,C++,4
3004,Python,3
3004,Java,1
3004,Ruby,1
3004,R,6
3004,SPSS,1
3005,Java,2
3005,R,3
3005,PHP,2
3006,Python,4
3006,PHP,4
3007,C#,2
3007,Java,2
3007,Ruby,1
3007,JavaScript,1
3008,Python,1
3008,JavaScript,5
3009,Ruby,2
3009,R,3
3010,C#,6
3010,Ruby,4
3010,SPSS,1
3010,C++,2
3011,C#,1
3011,PHP,1
3012,R,3
3012,SPSS,2
3012,C++,4
3012,JavaScript,1
3013,C#,1
3013,R,4
3013,SPSS,2
3013,C++,2
3013,JavaScript,3
3014,PHP,1
3015,Python,6
3015,PHP,3
3015,C++,5
3016,Python,2
3016,C#,1
3016,Java,2
3016,SPSS,2
3016,PHP,3
3016,C++,1
3017,R,1
3017,SPSS,3
3017,C++,1
3017,JavaScript,4
3018,Python,2
3018,C#,1
3018,Java,3
3018,Ruby,2
3018,R,3
3018,SPSS,4
3018,C++,3
3018,JavaScript,2
3019,Python,2
3019,C#,1
3020,SPSS,4
3020,C++,2
3021,Python,3
3021,C#,1
3021,Java,4
3021,R,2
3021,PHP,2
3022,C#,1
3022,Ruby,1
3022,PHP,4
3022,C++,5
3023,JavaScript,2
3024,Python,3
3024,PHP,2
3025,C#,2
3025,Java,1
3025,R,1
3026,Python,3
3026,C#,2
3026,R,2
3026,JavaScript,2
3027,Ruby,3
3027,R,2
3027,C++,2
3027,JavaScript,4
3028,C#,1
3028,Ruby,5
3028,C++,1
3028,JavaScript,4
3029,C#,3
3029,Ruby,7
3030,Python,6
3030,SPSS,5
3030,JavaScript,7
3031,Python,2
3031,SPSS,3
3032,Python,2
3032,Ruby,3
3032,R,1
3032,PHP,3
3033,Python,2
3034,Python,1
3034,JavaScript,5
3035,Python,4
3036,Java,1
3036,SPSS,1
3036,C++,2
3036,JavaScript,1
3037,C#,1
3037,C++,2
3038,C#,5
3038,Java,3
3038,Ruby,4
3038,R,3
3038,JavaScript,5
3039,Python,1
3039,Ruby,1
3039,R,4
3039,C++,5
3040,Python,4
3040,Java,1
3040,R,1
3040,PHP,2
3040,JavaScript,5
3041,C#,1
3041,JavaScript,3
3042,C#,1
3042,JavaScript,3
3043,Java,2
3043,Ruby,4
3044,Python,3
3044,Java,4
3044,Ruby,3
3044,R,1
3044,C++,1
3045,C#,5
3045,Java,1
3045,Ruby,7
3045,PHP,3
3046,Java,1
3046,SPSS,5
3046,PHP,1
3046,JavaScript,6
3047,PHP,4
3048,C#,2
3048,Java,3
3048,R,1
3049,Python,3
3049,SPSS,5
3049,PHP,2
3049,C++,5
3050,Python,4
3050,Java,1
3050,R,2
3050,C++,1
3050,JavaScript,4
3051,Java,1
3051,C++,1
3052,Ruby,5
3053,Python,2
3053,R,2
3053,PHP,3
3053,JavaScript,5
3054,Python,5
3054,C#,3
3054,Java,6
3054,R,1
3055,R,1
3056,C#,4
3056,SPSS,2
3057,Python,5
3057,C#,4
3057,Java,2
3057,JavaScript,3
3058,Ruby,1
3058,R,3
3058,PHP,1
3058,JavaScript,8
3059,Python,3
3059,Java,9
3059,Ruby,2
3059,R,1
3059,SPSS,7
3059,JavaScript,3
3060,R,1
3060,PHP,2
3061,C#,2
3061,Ruby,7
3061,C++,2
3062,Ruby,1
3062,JavaScript,4
3063,Python,2
3063,Java,3
3063,Ruby,3
3063,SPSS,6
3063,JavaScript,4
3064,Java,2
3064,SPSS,3
3064,PHP,2
3065,Ruby,1
3066,C#,2
3066,Ruby,4
3066,SPSS,1
3066,JavaScript,4
3067,Java,2
3067,Ruby,2
3068,Python,1
3068,R,1
3068,SPSS,7
3068,PHP,1
3069,C#,5
3069,SPSS,3
3070,Python,3
3070,R,5
3070,SPSS,5
3071,Python,4
3071,R,5
3072,Python,7
3072,Java,3
3072,Ruby,4
3072,SPSS,1
3072,PHP,3
3073,Python,1
3073,R,2
3074,Python,5
3074,Java,4
3074,R,1
3074,JavaScript,3
3075,Python,5
3075,Ruby,2
3075,SPSS,4
3076,C#,5
3076,Java,3
3076,SPSS,6
3076,PHP,2
3077,Python,4
3077,Java,5
3078,C#,1
3078,Ruby,2
3079,C#,1
3079,SPSS,2
3079,PHP,4
3079,C++,2
3079,JavaScript,1
3080,C#,1
3080,Java,2
3080,R,3
3080,JavaScript,5
3081,R,1
3081,SPSS,1
3081,C++,3
3082,C#,2
3082,SPSS,3
3082,JavaScript,1
3083,C#,5
3083,Ruby,2
3083,SPSS,6
3083,C++,4
3084,C#,1
3084,Java,2
3084,Ruby,3
3084,C++,5
3084,JavaScript,4
3085,Ruby,3
3085,R,2
3085,JavaScript,5
3086,Python,4
3086,C#,2
3086,Ruby,5
3086,SPSS,2
3086,PHP,1
3087,Python,4
3087,Ruby,1
3088,C#,4
3088,R,5
3088,PHP,3
3088,C++,2
3088,JavaScript,3
3089,C++,3
3090,Python,3
3090,C#,2
3090,Ruby,8
3090,R,5
3090,SPSS,4
3090,JavaScript,4
3091,C#,2
3091,R,1
3091,SPSS,2
3091,C++,3
3092,Python,3
3092,Ruby,2
3093,Java,3
3093,Ruby,1
3094,C#,1
3094,R,1
3094,SPSS,6
3094,JavaScript,5
3095,C#,3
3095,SPSS,2
3095,PHP,5
3095,JavaScript,4
3096,C#,2
3096,Ruby,4
3096,R,5
3096,JavaScript,5
3097,Python,5
3097,C#,3
3097,SPSS,2
3097,C++,4
3098,Python,3
3098,Java,1
3098,R,2
3098,SPSS,4
3098,JavaScript,4
3099,Python,6
3099,C#,1
3099,PHP,4
3099,C++,6
3100,Python,3
3100,Java,5
3100,R,2
3100,SPSS,3
3100,PHP,1
3101,C#,2
3101,Java,6
3101,R,1
3101,SPSS,4
3102,C#,4
3102,Java,4
3102,Ruby,4
3102,PHP,1
3103,R,2
3103,C++,1
3103,JavaScript,4
3104,Ruby,3
3105,Python,2
3105,C#,3
3105,Java,3
3105,C++,4
